,4G,Wi-Fi,Total
1282,1167.023188833543,3198.774651862787,4365.79784069633
1283,854.7983191734111,2351.9109771282483,3206.7092963016594
1284,1146.9774546658766,3205.7256454420913,4352.703100107968
1285,1129.7729704083501,3667.0543721363333,4796.827342544683
1286,1299.5773983693837,3516.2555795090343,4815.832977878418
1287,731.4113043997472,2253.836734456046,2985.2480388557933
1288,838.0398920242487,2300.0454274720814,3138.08531949633
1289,1415.9772507435584,4033.3472482368074,5449.324498980366
1290,1413.4178129935383,4089.0454374856854,5502.4632504792235
1291,1016.3006372067173,3075.2409013270203,4091.5415385337374
1292,752.3968401543156,2260.9844807671593,3013.381320921475
1293,983.3013769162274,3079.8909864232596,4063.192363339487
1294,728.9209019086688,2096.974986124136,2825.895888032805
1295,1188.7214289611686,3455.0106019504624,4643.732030911631
1296,1276.2612429308838,3790.8538837987135,5067.115126729597
1297,1209.8545807763605,3816.7022342936075,5026.556815069968
1298,1034.6260603363507,2863.953389627396,3898.579449963747
1299,1241.5937739147987,4016.9344289084092,5258.528202823208
1300,1004.466152490659,2964.4673602048324,3968.9335126954916
1301,1120.3727923310214,3413.059018289798,4533.431810620819
1302,1378.5953229245697,3851.8026136416684,5230.397936566238
1303,751.1958356266456,2063.7392593394366,2814.935094966082
1304,932.4695425402067,3050.851955575309,3983.321498115516
1305,1222.7377234694811,3946.119817576514,5168.857541045995
1306,1413.5365378326776,3802.6257128768625,5216.16225070954
1307,1315.2487326829291,3559.5661586240867,4874.814891307016
1308,1105.1411120892512,3002.661183538376,4107.802295627627
1309,1265.0300538251915,3565.1190548746745,4830.149108699866
1310,966.1999629675518,2587.943605813923,3554.1435687814746
1311,867.4582199574169,2303.9667612884414,3171.4249812458584
1312,990.4515349752334,2654.217722097657,3644.66925707289
1313,765.705324491814,2229.5482973977937,2995.2536218896075
1314,1424.4608556408082,3940.9775059995295,5365.4383616403375
1315,850.0072038026759,2537.2005452655953,3387.2077490682714
1316,1220.2848448460663,3557.27754872716,4777.5623935732265
1317,1205.8609257026335,4180.047780507201,5385.908706209835
1318,1107.4101142669545,3449.620388572991,4557.030502839945
1319,980.7011870849589,2854.840876391272,3835.542063476231
1320,791.526138748333,2465.5306528746714,3257.0567916230043
1321,945.6512889436996,2596.134452763871,3541.7857417075707
1322,1174.9755788651073,3110.4848286229176,4285.460407488024
1323,735.2033409837538,2119.3450616521804,2854.5484026359345
1324,673.620768727118,2143.018895592243,2816.639664319361
1325,1220.34386646606,3437.527570022133,4657.8714364881935
1326,1003.1571290820228,2863.923010194693,3867.0801392767157
1327,821.1426986638163,2393.7241988180836,3214.8668974818997
1328,1439.8464813736143,3982.502727925202,5422.349209298816
1329,1118.645978719116,3058.211581447815,4176.857560166931
1330,1326.7227994164366,3505.245136433072,4831.967935849509
1331,947.3798669523014,2707.478496821632,3654.858363773933
1332,1508.3676213465315,4105.4059619281925,5613.773583274724
1333,1093.780530377698,3578.6953426876785,4672.475873065377
1334,1478.8113584873677,3996.880816885598,5475.692175372966
1335,893.8159629840585,2530.7350504156893,3424.5510133997477
1336,1215.68243471272,4075.977566306061,5291.660001018781
1337,1418.1627961798238,4233.174612310425,5651.337408490249
1338,1304.6692999021989,3703.030179377077,5007.699479279276
1339,1152.230127753917,3769.484776417482,4921.714904171399
1340,1503.9700082609281,4178.602989605947,5682.572997866875
1341,788.2609158242498,2338.617470485243,3126.8783863094927
1342,997.6335108082632,2941.8451699426664,3939.4786807509295
1343,1095.4121726767398,3203.4805860950905,4298.89275877183
1344,837.5857723456072,2342.501527101579,3180.0872994471865
1345,1220.8206201060118,3529.9625495231235,4750.783169629135
1346,1328.8734307793018,3831.621267270768,5160.49469805007
1347,892.6971636144638,2419.8499267898255,3312.5470904042895
1348,1189.516905310476,3662.699658154117,4852.2165634645935
1349,1223.045329720025,3651.337200910365,4874.38253063039
1350,1005.8924034874773,2738.138255352926,3744.0306588404032
1351,1020.7564728916359,3059.4100881124714,4080.1665610041073
1352,739.5331980398528,2175.7662511918297,2915.2994492316825
1353,1371.3858346949664,4167.6982484737755,5539.084083168742
1354,851.6970365833257,2521.8622765815153,3373.559313164841
1355,1343.4174437055715,3782.8751983409256,5126.292642046497
1356,1048.45239029331,3650.109775784279,4698.562166077589
1357,1080.5846239416705,3512.7129272212674,4593.297551162937
1358,773.3982740154131,2239.927103864098,3013.3253778795115
1359,1352.0224685577791,3590.522471270369,4942.544939828148
1360,927.1551804966834,2532.098561601279,3459.2537420979625
1361,817.2961067110374,2452.4186602576,3269.7147669686374
1362,973.0409991650521,2780.0540848975884,3753.0950840626406
1363,1056.7816350228356,3010.9064230317435,4067.6880580545794
1364,1136.9043716763194,3377.262302532011,4514.166674208331
1365,1213.4254917880617,3720.3672749757584,4933.79276676382
1366,672.0280824085402,2247.9573004038198,2919.98538281236
1367,1114.2868751429846,3360.852455690743,4475.139330833728
1368,1371.6259260800475,3624.160497663389,4995.786423743437
1369,1266.8336929414932,3507.0537292713725,4773.887422212865
1370,1059.0937085975047,3102.168960996092,4161.262669593597
1371,1172.1861664700184,3639.5272268992417,4811.71339336926
1372,1440.0256714221582,4147.914633466023,5587.940304888181
1373,869.9891455811593,2869.0114994681394,3739.000645049299
1374,1531.736000340985,4063.6143051865365,5595.350305527521
1375,1357.7620342341713,3537.810899254284,4895.572933488455
1376,1190.6757065537863,3211.168838281153,4401.844544834939
1377,800.8696801878392,2282.035391719442,3082.905071907281
1378,1136.3639091324865,3501.506652779317,4637.870561911804
1379,1009.363192266573,2783.477491579675,3792.8406838462483
1380,1386.6148989461851,3712.6695564974275,5099.284455443612
1381,776.4214721916769,2148.2128178275816,2924.6342900192585
1382,678.4578440121369,2070.434044232248,2748.891888244385
1383,1126.8553637810737,3394.033739208976,4520.88910299005
1384,660.1701629359735,2069.7144794016203,2729.884642337594
1385,1490.6641529626434,3967.444857028607,5458.109009991251
1386,878.8266060760823,2498.46306851564,3377.2896745917224
1387,754.1954986675838,2073.962294769159,2828.157793436743
1388,1349.1342120676688,4126.358073831689,5475.492285899358
1389,961.8832328739081,3128.319508568242,4090.20274144215
1390,886.1494875814905,2606.2919610623635,3492.441448643854
1391,1121.4810360587867,3237.2477003275885,4358.728736386375
1392,770.3762269397236,2137.608221798028,2907.9844487377513
1393,1325.036513304483,3578.4085409508834,4903.445054255366
1394,1048.1556618567663,2781.8132607731977,3829.9689226299643
1395,1196.0017221171397,3605.3399503685223,4801.341672485662
1396,1212.043977454063,3755.672777036341,4967.716754490404
1397,1202.7073873923464,3624.4115235137174,4827.118910906063
1398,1081.8145946388627,3158.995582062526,4240.810176701389
1399,975.2237872037531,2841.7300952841915,3816.9538824879446
1400,1503.852517910947,4150.5512434371285,5654.403761348076
1401,699.2137682535125,1978.5871262682924,2677.800894521805
1402,793.3471361023973,2323.7409142635765,3117.0880503659737
1403,1166.1000612723715,4091.044900349082,5257.144961621454
1404,1056.4114482404552,2972.1321098747017,4028.543558115157
1405,1516.453143032482,3963.2177773736894,5479.670920406172
1406,1038.1095531983494,3044.999635443369,4083.109188641718
1407,1251.899630096898,3452.806835553265,4704.7064656501625
1408,797.0524823292698,2402.6958796550584,3199.7483619843283
1409,1186.2176106524096,3580.932335048317,4767.149945700727
1410,856.2088661390686,2571.135730832624,3427.3445969716927
1411,796.7521171985873,2200.828513274453,2997.5806304730404
1412,806.0457737573647,2507.5733780092446,3313.6191517666093
1413,1513.309514266568,3993.15118077995,5506.460695046519
1414,734.1801202643245,2122.7433015812085,2856.923421845533
1415,1455.6255868146181,4162.1225022523495,5617.748089066968
1416,970.688794148947,3178.562572326589,4149.251366475536
1417,1379.5524775553347,3798.5998259245484,5178.152303479883
1418,1142.646365566808,3301.695598634785,4444.341964201592
1419,1025.0024265649338,2849.1628785431026,3874.1653051080366
1420,950.739884907881,2700.959431646609,3651.69931655449
1421,736.2019903178407,2472.906372932589,3209.1083632504296
1422,718.3913003193003,2149.4289719722087,2867.820272291509
1423,1283.6801330142532,3788.5644951305667,5072.24462814482
1424,1032.8778019719005,3205.9937799502773,4238.871581922178
1425,841.6271323418954,2326.4156213839824,3168.042753725878
1426,1007.0296058710778,2723.78526343677,3730.814869307848
1427,1352.6352275737686,3789.8040114055034,5142.439238979272
1428,1147.5429758744037,3229.679245308664,4377.222221183068
1429,1291.5012236999198,4092.476664474613,5383.977888174532
1430,751.6836136364084,2304.0904906090086,3055.774104245417
1431,784.5898071832354,2165.907310153149,2950.4971173363842
1432,885.3082863878413,2719.037361044237,3604.3456474320783
1433,822.0414358719339,2326.7442457703173,3148.7856816422513
1434,1222.750258784263,3730.5433147291137,4953.293573513377
1435,986.3384530578164,2803.6458560735728,3789.984309131389
1436,1069.2459506604196,3032.040728588845,4101.286679249264
1437,702.0979300998046,2068.4135592062207,2770.5114893060254
1438,986.7434720717138,3225.9760995793426,4212.719571651056
1439,683.0143531359254,2039.5304483345283,2722.5448014704534
1440,972.5086257777772,2833.3880570723372,3805.8966828501143
1441,1264.8888011758054,3752.444863673502,5017.333664849308
1442,723.8597509985906,1973.2327607487362,2697.0925117473266
1443,1455.2117653102368,4057.0013765820963,5512.213141892333
1444,1483.5444533477357,4106.316848025356,5589.861301373092
1445,948.3519199856765,2737.8178329572124,3686.169752942889
1446,867.0085628123297,2505.1644108543915,3372.172973666721
1447,887.8513373894386,3042.486034503917,3930.3373718933553
1448,1493.0287245130503,4106.258424878172,5599.287149391223
1449,779.6973285113513,2150.780625299119,2930.4779538104704
1450,812.7482976793867,2782.2725070085007,3595.0208046878874
1451,835.1563617164882,2380.9817238104224,3216.138085526911
1452,871.6238231750884,2298.7636678203708,3170.3874909954593
1453,1391.0967211351124,3889.8547535333264,5280.951474668439
1454,815.3275238788436,2272.2366209259453,3087.564144804789
1455,732.8713316733305,2063.707801060833,2796.5791327341635
1456,1247.0706893755748,3744.151325051199,4991.222014426774
1457,1410.0734260983272,3995.852054008981,5405.925480107308
1458,1131.5361856032396,2992.5111171935214,4124.047302796761
1459,1501.632128970369,4119.998541151695,5621.630670122064
1460,1171.6865677666508,3773.2821698740277,4944.968737640678
1461,638.8554869070022,2107.629402457254,2746.484889364256
1462,1493.4194326666275,4140.225066762136,5633.644499428763
1463,1200.706439376886,3763.7872716790225,4964.4937110559085
1464,1205.1031208338354,3538.8441399714225,4743.947260805258
1465,993.5766690569664,2937.8496568305336,3931.4263258875
1466,746.0157624044516,2079.8891918358886,2825.90495424034
1467,671.590776874872,2207.445089361762,2879.035866236634
1468,717.932898752122,2253.1960215660206,2971.1289203181427
1469,804.5309524950948,2687.417837009839,3491.9487895049338
1470,1334.2146084505355,3720.149088028089,5054.363696478625
1471,715.8763527470991,2252.161582703088,2968.037935450187
1472,734.4585045354607,1945.191870021745,2679.650374557206
1473,854.4444190951774,2440.9571740771403,3295.401593172318
1474,1037.7325149228068,3329.9779620749955,4367.710476997802
1475,990.5601759523997,2753.315772804836,3743.8759487572356
1476,1392.2835829165997,3655.788907319633,5048.072490236233
1477,816.4569037831639,2249.9846429508784,3066.4415467340423
1478,1136.6590371225361,3187.9348727044203,4324.593909826956
1479,1013.3480319527267,3229.6804790102456,4243.028510962972
1480,994.950097587682,2697.861881494573,3692.8119790822548
1481,1309.8326671988327,3670.945487281716,4980.778154480548
1482,730.7794353483132,1976.2292319567641,2707.0086673050773
1483,790.5399900980827,2175.807731981718,2966.347722079801
1484,1240.069898960246,3399.553154870716,4639.623053830962
1485,1287.7683635659396,3696.0739111604585,4983.842274726398
1486,1287.8946381471203,3934.8756305741804,5222.7702687213
1487,1360.625764497356,3804.7178150693785,5165.343579566735
1488,1217.8024613094908,3347.326111268278,4565.128572577769
1489,1204.0053250367655,3174.107960328107,4378.113285364872
1490,727.1377092193505,2215.4699997789376,2942.607708998288
1491,972.9840086432761,2693.247044618153,3666.2310532614288
1492,1235.3614693613624,4004.9253270968024,5240.286796458165
1493,792.6905330443083,2325.1053449191913,3117.7958779634996
1494,1209.0958911117693,3475.505324210003,4684.6012153217725
1495,1052.4469858177292,3579.4210984700567,4631.868084287786
1496,1294.7825881366316,3668.3569403702245,4963.139528506856
1497,771.5641606254264,2098.32899805412,2869.893158679546
1498,803.1134207782488,2222.861957945429,3025.9753787236777
1499,1192.0136350522682,3286.716962484047,4478.730597536315
1500,844.5493002508687,2352.9215876575795,3197.4708879084483
1501,747.8569089627358,2067.365185522812,2815.222094485548
1502,1135.6910101625317,3236.1735997570377,4371.864609919569
1503,867.2632769284932,2531.0949537540123,3398.3582306825056
1504,1022.0847761739332,2960.4463334119464,3982.5311095858797
1505,993.8337741821259,3042.7240531817074,4036.5578273638334
1506,1322.3457369523687,3935.500882785282,5257.846619737651
1507,802.3660521601141,2596.940714116549,3399.306766276663
1508,1131.3415680088124,3244.981224384715,4376.322792393527
1509,1166.287369887352,3437.871397779441,4604.158767666793
1510,1168.6548898652595,3146.1383978939266,4314.793287759187
1511,1018.9815910023527,2756.446901164242,3775.4284921665944
1512,745.168113558046,2161.188989266448,2906.357102824494
1513,1018.2722103358897,3051.59538254259,4069.8675928784796
1514,1320.2948530769158,4146.3735118511495,5466.668364928066
1515,1149.2094765561321,3241.7186443829164,4390.928120939048
1516,1050.0351222725837,3272.2472952134904,4322.282417486074
1517,938.324307266017,2760.836605790344,3699.160913056361
1518,1170.324241704593,3709.855515619877,4880.17975732447
1519,1305.6747544973566,3895.704470487164,5201.379224984521
1520,794.818459326147,2676.4119560666363,3471.2304153927835
1521,975.3945479584771,2694.948914023613,3670.34346198209
1522,1023.7156508882214,2956.693122912106,3980.4087738003273
1523,846.2960509544637,2354.3656073473635,3200.661658301827
1524,1316.0140313372272,3741.9184477068425,5057.93247904407
1525,1404.9771167988972,3888.8269438960197,5293.804060694917
1526,1264.0369759487096,3820.4055894339654,5084.442565382675
1527,974.9950526089056,2696.7950285136217,3671.790081122527
1528,1335.1409288164868,3609.8853246899303,4945.026253506418
1529,1319.363787197461,4197.177033275928,5516.5408204733885
1530,911.3382517895163,2594.44990359397,3505.788155383486
1531,1163.1726284133472,3519.3845771527726,4682.55720556612
1532,1435.7443512395344,4106.264275466836,5542.008626706371
1533,940.4951606273346,2618.9764732355097,3559.471633862844
1534,1234.967412704725,3792.855282693654,5027.8226953983785
1535,900.268097329091,2864.0611180038322,3764.329215332923
1536,1242.5323935953802,3642.232111609203,4884.764505204583
1537,968.4863623573518,2631.9674525337027,3600.4538148910547
1538,727.3630778920533,2273.8628584664316,3001.225936358485
1539,934.152695690103,2964.3435891469153,3898.4962848370183
1540,1020.1392253569616,3042.0032634021827,4062.1424887591443
1541,968.5283120048038,2742.7708875081375,3711.2991995129414
1542,1414.271198993477,4045.8319079661824,5460.103106959659
1543,803.740513232195,2341.6540926669986,3145.3946058991937
1544,1244.6663525725908,3516.7898839748073,4761.456236547398
1545,819.2308006117377,2473.858559546119,3293.089360157857
1546,1338.9437214342036,3830.565986929886,5169.509708364089
1547,1401.4077491010926,4252.481104102421,5653.888853203514
1548,961.5127251960878,2755.985530477721,3717.4982556738087
1549,837.2974708755066,2646.933614197998,3484.231085073505
1550,1054.592195820153,3109.332394056255,4163.9245898764075
1551,1349.0913578837756,3622.083284641482,4971.174642525258
1552,1180.399710332864,3161.1389045374044,4341.538614870268
1553,730.0181025963008,2151.6646709632737,2881.6827735595743
1554,1414.0983804093214,3765.7184604668014,5179.816840876123
1555,1003.9715082713317,3170.554227423584,4174.525735694916
1556,1153.9147814739142,3330.1157680525325,4484.0305495264465
1557,1256.524803848568,3522.6542356267364,4779.179039475304
1558,1040.212557234787,3236.267642205313,4276.4801994401005
1559,1160.7034453235656,3718.5021985654093,4879.205643888975
1560,739.803788298276,2350.9474703307324,3090.7512586290086
1561,1288.502938750082,4015.2010972941403,5303.704036044222
1562,832.885418645878,2258.882946326634,3091.768364972512
1563,916.6626220052116,2481.0744369780186,3397.7370589832303
1564,1184.411344284042,3189.0041190105767,4373.415463294618
1565,1122.1706886697777,3260.9069760553684,4383.077664725146
1566,769.7964702725629,2131.180094136504,2900.976564409067
1567,1394.3674057022945,4177.82318145823,5572.190587160524
1568,1142.3038469925114,3505.3310626014054,4647.634909593917
1569,730.2754486184657,2015.289911571813,2745.5653601902786
1570,1473.2826891607133,4052.822366239658,5526.105055400371
1571,990.4800178010383,2704.204702473812,3694.6847202748504
1572,771.0916088769017,2061.0746818773246,2832.1662907542263
1573,1108.502513666863,3112.6695590965865,4221.172072763449
1574,882.4951796492828,2406.0684525433403,3288.563632192623
1575,1186.8341360174034,3680.5356228537294,4867.369758871133
1576,819.7203022202524,2205.1543692711575,3024.87467149141
1577,1059.1477898512105,2944.6414610768074,4003.789250928018
1578,1008.3513871944444,3365.4337577819415,4373.785144976386
1579,852.9485737667894,2600.825999979024,3453.7745737458135
1580,1190.2405156740467,3497.157570622793,4687.39808629684
1581,975.9944414945882,2979.8640181175188,3955.858459612107
1582,894.6598115991108,2438.5194183508647,3333.1792299499757
1583,1090.4429029964563,3246.075960412407,4336.518863408863
1584,682.8069605339933,2057.475033719269,2740.2819942532624
1585,1020.2957309058287,2996.3854607526473,4016.681191658476
1586,1393.306393860124,4069.796408487737,5463.102802347861
1587,1140.0676072237177,3477.2226217041084,4617.290228927826
1588,1097.6707148552307,3194.2010851993623,4291.871800054593
1589,1134.2263422582562,3643.038561786407,4777.264904044663
1590,743.1695072211452,2151.8694450593325,2895.0389522804776
1591,1162.3775589181478,3584.1326374978694,4746.510196416017
1592,1417.7823674216431,3802.4992659288678,5220.281633350511
1593,1067.763988227192,3292.9310682567416,4360.6950564839335
1594,900.6782529871714,2676.5317462585826,3577.2099992457543
1595,797.9852458911065,2602.932572513269,3400.9178184043753
1596,1020.5368675286128,3022.106474170336,4042.6433416989485
1597,1014.367532820756,3001.0963159419207,4015.4638487626767
1598,1103.0612828598216,3299.29033643306,4402.351619292882
1599,1035.1587099398491,3154.9504382170117,4190.109148156861
1600,1335.9756729732626,3703.672322219871,5039.647995193134
1601,1255.7401940755087,3739.3095594670235,4995.049753542532
1602,862.3693549641125,2575.021653183185,3437.3910081472977
1603,845.0835869492313,2286.1990916440964,3131.2826785933275
1604,964.8224625584547,2772.3088297054674,3737.131292263922
1605,850.5096727606752,2675.872305415994,3526.3819781766692
1606,1391.106433905712,3824.6028862309636,5215.709320136675
1607,708.2879465517333,2138.560295969943,2846.848242521676
1608,1131.295744652562,3694.7784142508385,4826.0741589034005
1609,1260.0163237858742,3363.249747320376,4623.266071106251
1610,1237.1051581234892,3862.097206999914,5099.202365123403
1611,1140.387689348023,3162.2568492355326,4302.644538583556
1612,698.8446970541985,2057.5967757102853,2756.441472764484
1613,1095.9299950612942,2948.263428987151,4044.193424048445
1614,1327.3732774329999,4038.0634387108316,5365.436716143831
1615,733.5674396437436,2015.0041486326204,2748.571588276364
1616,784.0757223346068,2204.6623989679124,2988.738121302519
1617,1025.8606882065849,3054.6714989703055,4080.53218717689
1618,1210.3293997178812,3603.9451114850954,4814.274511202977
1619,1281.1928572655052,3901.603856955522,5182.796714221027
1620,1085.4835088370812,2869.35872954788,3954.842238384961
1621,848.8911934003988,2362.116937396002,3211.008130796401
1622,876.8023652023037,2374.594093070633,3251.396458272937
1623,1188.8234295159523,3333.2726165559716,4522.096046071923
1624,1105.8325309010586,2917.2282151200066,4023.060746021065
1625,987.6111110717716,3319.8599347597765,4307.471045831548
1626,723.1393503273711,2393.7551413735737,3116.894491700945
1627,975.0998869240252,2828.647733939794,3803.747620863819
1628,799.5051549602435,2775.767269490936,3575.2724244511796
1629,1178.10673274406,3179.5958611242722,4357.702593868333
1630,1349.0868940273704,4221.42652746985,5570.51342149722
1631,780.7967672705829,2312.960419340697,3093.7571866112803
1632,694.3451140874834,2241.352360879554,2935.697474967037
1633,1246.9784849941889,3479.2562563941524,4726.234741388342
1634,989.236219219253,2741.894939728379,3731.1311589476322
1635,1297.4047394751765,3483.788379322093,4781.19311879727
1636,856.8997926969522,2488.8065231630876,3345.70631586004
1637,975.9308329746758,2851.9262994730493,3827.8571324477252
1638,932.3041733970779,2600.91691232204,3533.2210857191176
1639,1315.9475671124178,3573.389665134512,4889.3372322469295
1640,1481.157245027347,4122.606156208398,5603.763401235745
1641,842.2641783263551,2387.741355583783,3230.005533910138
1642,1141.5486139952332,3473.2063307505514,4614.754944745784
1643,1414.5810822655735,3979.573473889122,5394.1545561546955
1644,1523.1572474455195,4037.1167989042387,5560.2740463497585
1645,1081.9145369945743,3155.53975164239,4237.4542886369645
1646,676.4322133604832,2022.2058655660285,2698.6380789265118
1647,1249.981804387355,3958.9356953748256,5208.91749976218
1648,1214.8033558676464,3335.8809664599084,4550.684322327555
1649,1085.3686551628964,3029.8726175831243,4115.2412727460205
1650,1065.5073335372801,3108.346089143224,4173.853422680504
1651,1041.5056895319924,3101.9936050839856,4143.499294615978
1652,998.4670094411284,2698.497323887746,3696.9643333288745
1653,1356.865505879079,3919.4484216742053,5276.313927553284
1654,1280.3835845662875,4041.9782568409373,5322.361841407224
1655,1481.726395159163,4122.933389242275,5604.659784401438
1656,1299.2964985088845,3553.1532419051728,4852.4497404140575
1657,913.2786438793609,2844.440217325099,3757.71886120446
1658,1107.9388111877058,3495.2557387281367,4603.194549915843
1659,1180.7827706945684,3933.8692385938703,5114.652009288438
1660,1052.5634799574466,3519.290457053657,4571.853937011104
1661,1463.2436578717372,4050.949066022452,5514.192723894189
1662,1432.8693568922256,4174.741538195174,5607.6108950873995
1663,1305.9773636242494,3909.816016244954,5215.793379869203
1664,1141.3322316922106,3567.633308676746,4708.965540368957
1665,1221.8149356485546,3309.5788342355736,4531.393769884128
1666,691.9672319311849,2021.1661305694388,2713.1333625006237
1667,1405.7307093133902,4038.080137595332,5443.810846908722
1668,829.6965649127497,2274.738196226557,3104.434761139307
1669,1461.3040752196423,3946.7768877040517,5408.080962923694
1670,1159.599037512251,4044.649857733248,5204.248895245499
1671,1175.5669837170663,3489.488676560042,4665.0556602771085
1672,1189.470261419293,3623.7079701211696,4813.178231540463
1673,878.1861416712562,2696.6085026689375,3574.794644340194
1674,1228.7566387365703,3953.989654728883,5182.746293465453
1675,1348.3377905741795,4027.1630127587982,5375.500803332978
1676,975.4075712390519,2792.496086707679,3767.9036579467306
1677,1373.709550731061,3683.5035456043406,5057.213096335401
1678,949.7507385565043,2782.9897957356175,3732.740534292122
1679,816.7146375954676,2687.978596900258,3504.6932344957254
1680,875.7486246327011,2594.6009584276644,3470.3495830603656
1681,1357.4590385651488,4214.146436349377,5571.605474914526
1682,1344.3419269244757,4099.3921336753165,5443.734060599792
1683,1288.0385209829824,3488.1476907752813,4776.186211758264
1684,1480.0177981028644,3904.5855376795257,5384.60333578239
1685,703.5815018090617,2326.816458995558,3030.3979608046197
1686,734.9733316378329,2041.7238238442617,2776.697155482095
1687,844.6668827794938,2438.505863071418,3283.1727458509117
1688,796.2589279803778,2570.1962374129757,3366.4551653933536
1689,920.4858927322161,2453.1776946513864,3373.6635873836026
1690,1183.7249473552704,3432.036194616894,4615.761141972164
1691,659.6180329125347,2085.1224237490983,2744.740456661633
1692,792.8952781938873,2213.2192920969583,3006.1145702908457
1693,1085.8337447183267,3039.7932550476503,4125.6269997659765
1694,1016.2289181610939,2886.876353605824,3903.105271766918
1695,1191.2726916026054,3387.714013005039,4578.986704607644
1696,1084.306903077365,3028.447099432404,4112.754002509769
1697,850.213023434336,2275.1543678837265,3125.367391318063
1698,1085.7930655209802,3123.7167357508565,4209.509801271837
1699,876.9011638420918,2701.4954602807143,3578.3966241228063
1700,829.1427870985445,2503.543086270333,3332.6858733688773
1701,893.6214780647135,2679.7915882275074,3573.4130662922207
1702,1253.632675619904,3394.464865635053,4648.097541254957
1703,1217.8149164193476,3434.869579929688,4652.684496349036
1704,1129.695229472828,3103.026175968095,4232.721405440923
1705,802.408338255157,2131.347840991099,2933.756179246256
1706,809.4978969460325,2163.8581465406446,2973.356043486677
1707,916.4312500318676,2751.907248412384,3668.338498444252
1708,1011.2061956052472,2937.6789033255204,3948.8850989307675
1709,949.3880161587336,3194.2351967009563,4143.62321285969
1710,724.086665914945,2384.8014887600434,3108.8881546749885
1711,963.8932862105921,3208.258381239867,4172.151667450459
1712,1195.1920519324876,3358.0001069731024,4553.19215890559
1713,866.6524211253688,2824.64807193207,3691.300493057439
1714,759.9033874546924,2112.2105331361254,2872.1139205908175
1715,1324.8976773045376,3966.018638161894,5290.916315466432
1716,1212.735534338664,3851.372415922343,5064.107950261006
1717,1425.5655950987937,4195.199083369645,5620.764678468439
1718,1440.1301421590542,4171.983021477674,5612.113163636728
1719,884.7128366807619,2437.1492550004405,3321.8620916812024
1720,772.2603371512424,2617.192412591985,3389.4527497432273
1721,737.0789251931211,2192.29905796134,2929.377983154461
1722,1350.7591128103898,4187.990541843731,5538.749654654121
1723,744.7736168966333,2001.1954311978989,2745.969048094532
1724,809.0688957529517,2141.25044742568,2950.3193431786312
1725,1075.0657863391418,3221.978608724793,4297.044395063935
1726,1121.907004208013,3180.802238830675,4302.709243038687
1727,1326.9950265003445,3691.6784109702467,5018.673437470591
1728,1154.0188747769428,3135.9496104991777,4289.96848527612
1729,1449.4437742142482,4005.9736924979575,5455.417466712206
1730,1174.9949240560234,3515.7671172037954,4690.762041259819
1731,1230.440468634361,3296.9263977980745,4527.366866432436
1732,810.7749635875974,2391.6553797934057,3202.4303433810032
1733,1008.9508872723769,2927.4329748907953,3936.383862163172
1734,851.4293135479925,2448.692385713755,3300.1216992617474
1735,815.8107743250089,2506.9973019714967,3322.8080762965055
1736,814.8008807959504,2139.811490286757,2954.6123710827073
1737,1264.6346123873527,3578.779638710667,4843.41425109802
1738,855.6587672299241,2486.60506414617,3342.2638313760945
1739,768.4025472450408,2515.760487473544,3284.1630347185846
1740,1487.0782902773497,4044.0598040835985,5531.138094360948
1741,1079.3652359703449,3608.1033285465805,4687.468564516926
1742,911.8449481592233,2600.5353394132285,3512.380287572452
1743,731.3251742916203,2037.3149462716149,2768.640120563235
1744,888.9440923250914,2873.656144384035,3762.6002367091264
1745,1069.1410457360828,3612.454611884271,4681.595657620353
1746,1077.0164472781876,3110.1096278358445,4187.126075114033
1747,1322.5750314529403,4225.023635428771,5547.598666881711
1748,1032.5857337178236,3256.7554023503676,4289.341136068191
1749,1290.5219034483712,3843.192914524583,5133.714817972954
1750,842.375838597663,2606.8732088447423,3449.2490474424053
1751,1268.976059292676,3478.0241921630886,4747.000251455765
1752,1012.6682313438619,2841.5703161434826,3854.2385474873445
1753,870.8569816228116,2801.8361600988783,3672.69314172169
1754,1217.7975248701587,3561.086807470288,4778.884332340447
1755,986.1477804315886,3157.807459830959,4143.955240262548
1756,948.7504181632797,2750.980619635044,3699.731037798324
1757,833.1780353122374,2680.4440423225133,3513.622077634751
1758,1180.0102216004288,3132.2059259225457,4312.216147522975
1759,778.7612119249665,2544.4472109740036,3323.20842289897
1760,1317.2006443539199,3602.013955173201,4919.21459952712
1761,1366.2769681293498,3913.4758559254865,5279.752824054836
1762,1011.6067146289354,2909.7963234786953,3921.403038107631
1763,850.747272282339,2668.4041577818725,3519.1514300642116
1764,1232.9210853479055,3778.2637589328992,5011.184844280805
1765,1492.6565185586333,4046.894287276869,5539.550805835503
1766,1209.7597633048902,3215.3592856944656,4425.119048999356
1767,1282.0372693447941,3696.3212351704415,4978.358504515236
1768,1325.569790692688,3743.7992167187685,5069.369007411457
1769,873.2369473674389,2383.3541444953926,3256.5910918628315
1770,754.4401654778736,2443.636278393022,3198.0764438708957
1771,834.1823986223494,2364.256446703715,3198.4388453260644
1772,1219.2713575516862,3611.3520791230285,4830.623436674715
1773,922.3201115916822,2724.7787197181915,3647.0988313098737
1774,1220.2340253994357,3426.4405238671284,4646.674549266564
1775,855.3735407217566,2317.038785770816,3172.412326492573
